0.0910370883283222,0.169703346901942,-0.0259863421403424,0.364173684913658,-0.179236634689,0.378196277648625
0.0568476094689544,0.0108467158340861,0.0152721954757751,0.0120499419891655,0.0243978298236714,0.0162763346877555
-0.328504568960246,0.382607487614979,0.270841314695682,0.390377046096321,0.206766594354954,0.106225271658493
-0.0301528633595238,-0.128493894775243,-0.268637088134726,0.316257352810035,0.0208977765552565,0.209932755957117
-0.334745793710345,0.00317253291287458,-0.0761902320256954,0.0979401328335606,-0.00985491633222625,0.0167182185722153
-0.234253260349549,-0.212342922537658,-0.227825169500373,-0.0583049753874151,-0.0597486061608751,-0.198029417565284
0.0955559604801974,0.346787785985335,0.161650915724133,0.217506600754304,-0.356833445266066,0.230401912189235
0.308755058814658,0.3574260295601,0.171739348974696,0.43236163559267,-0.150243522435676,0.518060418952852
-0.464195297321169,-0.0514856209162204,-0.0657263759185287,0.337577577434887,0.374552874594094,0.242245060334564
-0.379202211627252,-0.0122899456910155,-0.023035688616749,-0.192032634602355,-0.27196881174026,-0.131992780187461
-0.177162293941315,0.20848324370773,0.208326666762244,0.273853637950622,0.292082784572867,0.283458678778808
-0.445334139889959,0.112542800058495,0.0469379395679989,-0.0395603129627561,-0.598397069649736,0.449054558244698
0.0784191689437849,0.237247092949464,0.30016043474975,-0.02452673505322,0.0114738089517426,0.026402055512966
0.0498754765153092,-0.116219975360153,-0.167910039154434,0.331047579690348,0.312910493899928,0.237761951436762
-0.103191527811656,0.621564970808286,0.7559709305328,-0.173181644639043,0.121764823125761,-0.158268449287417
